gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	neutrophil	paneth cell of colon	plasma cell	transit amplifying cell of colon
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0C12FCB93	NRXN3	0.0	0.0	0.0	0.034	0.0	0.0	0.011	0.0	0.089	0.0	0.0	0.845	0.0	0.005	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS07FBAAD8D	NRXN3	0.0	0.0	0.0	0.034	0.0	0.0	0.011	0.0	0.089	0.0	0.0	0.845	0.0	0.005	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0F9118AB4	NRXN3	0.0	0.0	0.0	0.034	0.0	0.0	0.011	0.0	0.089	0.0	0.0	0.845	0.0	0.005	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0837C7966	NRXN3	0.0	0.0	0.0	0.034	0.0	0.0	0.011	0.0	0.089	0.0	0.0	0.845	0.0	0.005	0.0	0.0
GJA1	P17302	False	CXA1_HUMAN		CPI-SS0C4261737	GJA1	0.0	0.0	0.0	0.007	0.168	0.643	0.0	0.0	0.0	0.054	0.0	0.112	0.0	0.0	0.0	0.0
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	ITGAL	0.077	0.074	0.121	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	SPN	0.038	0.144	0.258	0.012	0.001	0.0	0.0	0.0	0.089	0.002	0.0	0.0	0.5	0.0	0.036	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	JAM3	0.035	0.033	0.04	0.003	0.198	0.161	0.0	0.0	0.0	0.0	0.0	0.121	0.0	0.0	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0A5AFF451	L1CAM	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.036	0.007	0.0	0.534	0.0	0.0	0.0	0.0
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS00661A3A4	CADM3	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.569	0.0	0.0	0.0	0.0
NECTIN4	Q96NY8	False	PVRL4_HUMAN		CPI-SS01E0F2D2C	NECTIN4	0.0	0.0	0.0	0.027	0.001	0.0	0.005	0.0	0.0	0.01	0.0	0.0	0.0	0.009	0.0	0.023
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0E14458C9	TIGIT	0.0	0.032	0.253	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0BA232458	TIGIT	0.0	0.032	0.253	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	TIGIT	0.0	0.032	0.253	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD36	P16671	False	CD36_HUMAN		CPI-SS0C93E48D7	CD36	0.0	0.0	0.0	0.028	0.002	0.196	0.0	0.0	0.0	0.038	0.0	0.009	0.0	0.0	0.0	0.0
CD36	P16671	False	CD36_HUMAN		CPI-SS0914C7C85	CD36	0.0	0.0	0.0	0.028	0.002	0.196	0.0	0.0	0.0	0.038	0.0	0.009	0.0	0.0	0.0	0.0
CHRM2	P08172	False	ACM2_HUMAN		CPI-CS09DCE99A5	CHRM2	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRM2	P08172	False	ACM2_HUMAN		CPI-CS0DBFDDA4A	CHRM2	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRM3	P20309	False	ACM3_HUMAN		CPI-CS088613CD3	CHRM3	0.0	0.0	0.0	0.068	0.045	0.0	0.177	0.0	0.036	0.007	0.0	0.0	0.0	0.151	0.0	0.159
CHRM3	P20309	False	ACM3_HUMAN		CPI-CS08FB3D7C0	CHRM3	0.0	0.0	0.0	0.068	0.045	0.0	0.177	0.0	0.036	0.007	0.0	0.0	0.0	0.151	0.0	0.159
CHRNA1	P02708	False	ACHA_HUMAN		CPI-CS063516AC0	CHRNA1	0.003	0.022	0.012	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023
CHRNA7	P36544	False	ACHA7_HUMAN		CPI-CS0C5C5E217	CHRNA7	0.007	0.0	0.0	0.017	0.004	0.0	0.016	0.0	0.0	0.008	0.0	0.0	0.0	0.015	0.0	0.023
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS05357F38C	ADORA2B	0.0	0.0	0.0	0.087	0.002	0.0	0.102	0.0	0.027	0.011	0.0	0.0	0.0	0.099	0.0	0.091
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS016DD08B8	ADORA2B	0.0	0.0	0.0	0.087	0.002	0.0	0.102	0.0	0.027	0.011	0.0	0.0	0.0	0.099	0.0	0.091
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS0D17EA793	ADORA2B	0.0	0.0	0.0	0.087	0.002	0.0	0.102	0.0	0.027	0.011	0.0	0.0	0.0	0.099	0.0	0.091
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS0985F2C10	ADORA2B	0.0	0.0	0.0	0.087	0.002	0.0	0.102	0.0	0.027	0.011	0.0	0.0	0.0	0.099	0.0	0.091
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS08C884E97	ADORA2B	0.0	0.0	0.0	0.087	0.002	0.0	0.102	0.0	0.027	0.011	0.0	0.0	0.0	0.099	0.0	0.091
ADRA1A	P35348	False	ADA1A_HUMAN		CPI-CS05F96EA59	ADRA1A	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.018	0.002	0.0	0.0	0.0	0.0	0.0	0.0
ADRA1B	P35368	False	ADA1B_HUMAN		CPI-CS0D33FF37B	ADRA1B	0.0	0.0	0.0	0.003	0.022	0.0	0.0	0.125	0.0	0.067	0.0	0.017	0.0	0.0	0.0	0.0
ADRA2A	P08913	False	ADA2A_HUMAN		CPI-CS0AB9AD0C3	ADRA2A	0.0	0.0	0.0	0.019	0.025	0.0	0.124	0.0	0.0	0.005	0.0	0.0	0.0	0.328	0.0	0.0
ADRA2B	P18089	False	ADA2B_HUMAN		CPI-CS07947C107	ADRA2B	0.0	0.001	0.0	0.002	0.003	0.0	0.005	0.0	0.089	0.005	0.0	0.0	0.0	0.0	0.0	0.0
ADRA2C	P18825	False	ADA2C_HUMAN		CPI-CS0D4E32D9D	ADRA2C	0.0	0.0	0.0	0.006	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRB1	P08588	False	ADRB1_HUMAN		CPI-CS043102EAA	ADRB1	0.0	0.027	0.027	0.005	0.003	0.036	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.023
ADRB2	P07550	False	ADRB2_HUMAN		CPI-CS09918B680	ADRB2	0.007	0.025	0.051	0.08	0.021	0.214	0.108	0.0	0.0	0.003	1.0	0.043	0.0	0.033	0.036	0.068
ADRB3	P13945	False	ADRB3_HUMAN		CPI-CS09342A843	ADRB3	0.0	0.0	0.0	0.005	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAMP3	O60896	False	RAMP3_HUMAN		CPI-SS0D2FABC4A	RAMP3	0.0	0.0	0.0	0.002	0.001	0.321	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
MC5R	P33032	False	MC5R_HUMAN		CPI-SS0BE6DBE1A	MC5R	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS019ABECEC	MC1R	0.0	0.0	0.0	0.005	0.004	0.0	0.054	0.0	0.027	0.002	0.0	0.009	0.0	0.001	0.036	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	MC1R	0.0	0.0	0.0	0.005	0.004	0.0	0.054	0.0	0.027	0.002	0.0	0.009	0.0	0.001	0.036	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0593F278B	PTPRS	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.062	0.007	0.0	0.043	0.0	0.0	0.036	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS023656B4B	PTPRS	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.062	0.007	0.0	0.043	0.0	0.0	0.036	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS064D15A83	PTPRS	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.062	0.007	0.0	0.043	0.0	0.0	0.036	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0DCD351AD	PTPRS	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.062	0.007	0.0	0.043	0.0	0.0	0.036	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS08968FFAE	PTPRS	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.062	0.007	0.0	0.043	0.0	0.0	0.036	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS09ABD133A	PTPRS	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.062	0.007	0.0	0.043	0.0	0.0	0.036	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0EEF491E3	PTPRS	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.062	0.007	0.0	0.043	0.0	0.0	0.036	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS05F136AA2	PTPRS	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.062	0.007	0.0	0.043	0.0	0.0	0.036	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0FAD26C76	PTPRS	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.062	0.007	0.0	0.043	0.0	0.0	0.036	0.0
CD74	P04233	False	HG2A_HUMAN		CPI-SS080C81D37	CD74	1.0	0.215	0.186	0.067	0.128	0.446	0.161	0.25	0.366	0.018	0.0	0.034	0.5	0.0	0.857	0.136
PLXNA4	Q9HCM2	False	PLXA4_HUMAN		CPI-SS0CB6F5575	PLXNA4	0.0	0.0	0.001	0.016	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.0	0.0	0.0
PLXNA4	Q9HCM2	False	PLXA4_HUMAN		CPI-SS0DF830287	PLXNA4	0.0	0.0	0.001	0.016	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.0	0.0	0.0
SORL1	Q92673	False	SORL_HUMAN		CPI-SS07ACDDCD6	SORL1	0.014	0.172	0.116	0.186	0.003	0.0	0.489	0.0	0.062	0.108	0.0	0.0	0.0	0.242	0.0	0.386
TNFRSF21	O75509	False	TNR21_HUMAN		CPI-SS097A84265	TNFRSF21	0.0	0.0	0.0	0.15	0.142	0.0	0.242	0.0	0.0	0.041	0.0	0.0	0.0	0.277	0.0	0.341
TNFRSF21	O75509	False	TNR21_HUMAN		CPI-SS012E7C8B8	TNFRSF21	0.0	0.0	0.0	0.15	0.142	0.0	0.242	0.0	0.0	0.041	0.0	0.0	0.0	0.277	0.0	0.341
PIGR	P01833	False	PIGR_HUMAN		CPI-SS0CBCF26F8	PIGR	0.0	0.026	0.009	0.908	0.0	0.0	0.978	0.125	0.143	0.721	0.0	0.0	0.0	0.858	0.0	1.0
NR3C2	P08235	False	MCR_HUMAN		CPI-CS012A5546C	NR3C2	0.0	0.016	0.011	0.148	0.025	0.018	0.226	0.625	0.009	0.286	0.0	0.043	0.0	0.124	0.0	0.545
AR	P10275	False	ANDR_HUMAN		CPI-CS0EC7F7C75	AR	0.0	0.0	0.0	0.004	0.178	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AR	P10275	False	ANDR_HUMAN		CPI-CS039E9FE7F	AR	0.0	0.0	0.0	0.004	0.178	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AR	P10275	False	ANDR_HUMAN		CPI-CS0D5502736	AR	0.0	0.0	0.0	0.004	0.178	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AR	P10275	False	ANDR_HUMAN		CPI-CS0BE6576AD	AR	0.0	0.0	0.0	0.004	0.178	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR1H4	Q96RI1	False	NR1H4_HUMAN		CPI-CS019C00E02	NR1H4	0.0	0.0	0.0	0.073	0.0	0.0	0.296	0.125	0.0	0.007	0.0	0.0	0.0	0.001	0.0	0.091
NR1H4	Q96RI1	False	NR1H4_HUMAN		CPI-CS08D535BCF	NR1H4	0.0	0.0	0.0	0.073	0.0	0.0	0.296	0.125	0.0	0.007	0.0	0.0	0.0	0.001	0.0	0.091
NR1H4	Q96RI1	False	NR1H4_HUMAN		CPI-CS01C347639	NR1H4	0.0	0.0	0.0	0.073	0.0	0.0	0.296	0.125	0.0	0.007	0.0	0.0	0.0	0.001	0.0	0.091
VDR	P11473	False	VDR_HUMAN		CPI-CS01DAEDE79	VDR	0.0	0.011	0.009	0.262	0.023	0.0	0.661	0.0	0.036	0.016	0.0	0.0	0.0	0.125	0.0	0.477
ESR1	P03372	False	ESR1_HUMAN		CPI-CS029C8858F	ESR1	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
ESR1	P03372	False	ESR1_HUMAN		CPI-CS09B8977D7	ESR1	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
ESR1	P03372	False	ESR1_HUMAN		CPI-CS0168A25C9	ESR1	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
ESR2	Q92731	False	ESR2_HUMAN		CPI-CS0B87D36A1	ESR2	0.003	0.0	0.009	0.011	0.0	0.0	0.0	0.0	0.062	0.002	0.0	0.0	0.0	0.0	0.036	0.0
ESR2	Q92731	False	ESR2_HUMAN		CPI-CS0A04F7238	ESR2	0.003	0.0	0.009	0.011	0.0	0.0	0.0	0.0	0.062	0.002	0.0	0.0	0.0	0.0	0.036	0.0
GPER1	Q99527	False	GPER1_HUMAN		CPI-CS0DAC88EFA	GPER1	0.003	0.0	0.0	0.008	0.002	0.018	0.0	0.0	0.0	0.008	0.0	0.06	0.0	0.008	0.0	0.023
GPER1	Q99527	False	GPER1_HUMAN		CPI-CS0B08AEA2D	GPER1	0.003	0.0	0.0	0.008	0.002	0.018	0.0	0.0	0.0	0.008	0.0	0.06	0.0	0.008	0.0	0.023
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS0669F64A4	NR1I2	0.0	0.0	0.0	0.109	0.0	0.0	0.151	0.0	0.0	0.151	0.0	0.0	0.0	0.046	0.0	0.25
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS06A285DD6	NR1I2	0.0	0.0	0.0	0.109	0.0	0.0	0.151	0.0	0.0	0.151	0.0	0.0	0.0	0.046	0.0	0.25
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS05760BB78	NR1I2	0.0	0.0	0.0	0.109	0.0	0.0	0.151	0.0	0.0	0.151	0.0	0.0	0.0	0.046	0.0	0.25
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS0EF401B5F	NR1I2	0.0	0.0	0.0	0.109	0.0	0.0	0.151	0.0	0.0	0.151	0.0	0.0	0.0	0.046	0.0	0.25
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0DE9B07A8	TEK	0.0	0.0	0.0	0.004	0.0	0.25	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	TEK	0.0	0.0	0.0	0.004	0.0	0.25	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGTR1	P30556	False	AGTR1_HUMAN		CPI-SS05996C8FD	AGTR1	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FPR1	P21462	False	FPR1_HUMAN		CPI-SS0F739D3DB	FPR1	0.0	0.003	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS015B29D3F	ABCA1	0.035	0.032	0.007	0.044	0.267	0.054	0.403	0.0	0.036	0.034	1.0	0.466	0.5	0.051	0.0	0.045
CNR1	P21554	False	CNR1_HUMAN		CPI-CS03629A52A	CNR1	0.007	0.0	0.0	0.002	0.003	0.0	0.005	0.0	0.0	0.0	0.0	0.017	0.0	0.001	0.0	0.045
CNR1	P21554	False	CNR1_HUMAN		CPI-CS007D418BE	CNR1	0.007	0.0	0.0	0.002	0.003	0.0	0.005	0.0	0.0	0.0	0.0	0.017	0.0	0.001	0.0	0.045
CNR2	P34972	False	CNR2_HUMAN		CPI-CS0C6F86DF5	CNR2	0.108	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-CS030959ED1	CNR2	0.108	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
GPR55	Q9Y2T6	False	GPR55_HUMAN		CPI-CS045C37E64	GPR55	0.0	0.003	0.009	0.005	0.002	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0
GPR55	Q9Y2T6	False	GPR55_HUMAN		CPI-CS01F7D06F1	GPR55	0.0	0.003	0.009	0.005	0.002	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	NGFR	0.0	0.006	0.002	0.004	0.003	0.0	0.0	0.0	0.089	0.0	0.0	0.31	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0E4E83C2E	NGFR	0.0	0.006	0.002	0.004	0.003	0.0	0.0	0.0	0.089	0.0	0.0	0.31	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0AEAEEECB	NGFR	0.0	0.006	0.002	0.004	0.003	0.0	0.0	0.0	0.089	0.0	0.0	0.31	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS081A36E07	NGFR	0.0	0.006	0.002	0.004	0.003	0.0	0.0	0.0	0.089	0.0	0.0	0.31	0.0	0.0	0.0	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS052127A00	NTRK1	0.0	0.001	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0BE3867AB	NTRK1	0.0	0.001	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0
SORT1	Q99523	False	SORT_HUMAN		CPI-SS0DD9B3D49	SORT1	0.0	0.0	0.0	0.118	0.013	0.036	0.409	0.25	0.0	0.01	0.0	0.397	0.0	0.043	0.036	0.409
SORT1	Q99523	False	SORT_HUMAN		CPI-SS09A36B221	SORT1	0.0	0.0	0.0	0.118	0.013	0.036	0.409	0.25	0.0	0.01	0.0	0.397	0.0	0.043	0.036	0.409
SORT1	Q99523	False	SORT_HUMAN		CPI-SS02A53F29E	SORT1	0.0	0.0	0.0	0.118	0.013	0.036	0.409	0.25	0.0	0.01	0.0	0.397	0.0	0.043	0.036	0.409
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	BMPR1A	0.007	0.004	0.002	0.063	0.124	0.054	0.204	0.0	0.0	0.112	0.0	0.034	0.0	0.018	0.0	0.409
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0BA601DC4	NTRK2	0.0	0.0	0.001	0.02	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.0	0.0	0.0
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0E3AA6B7B	NTRK2	0.0	0.0	0.001	0.02	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.0	0.0	0.0
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	NTRK2	0.0	0.0	0.001	0.02	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS084EA55C0	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS09A6C048C	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0B880A155	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0E5F8A5F7	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0626DF0EB	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS03466C597	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0D2DF7881	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0B360C289	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0613D0B62	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0FA378947	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0CCB5F46B	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0BF9265F0	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS093707FE0	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0C1A7F44C	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS023A16921	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS08D8F6957	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS06157E5AF	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0CF0A8519	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0934535FF	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS074EA7741	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0E988B9C0	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS07C26C799	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0D4403860	ACKR2	0.0	0.005	0.002	0.05	0.037	0.446	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0F60C6D89	ACKR2	0.0	0.005	0.002	0.05	0.037	0.446	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS004B1EBD1	ACKR2	0.0	0.005	0.002	0.05	0.037	0.446	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS010BB499F	ACKR2	0.0	0.005	0.002	0.05	0.037	0.446	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0B03ACD14	ACKR2	0.0	0.005	0.002	0.05	0.037	0.446	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS087BEB1C9	ACKR2	0.0	0.005	0.002	0.05	0.037	0.446	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0E555F91F	ACKR2	0.0	0.005	0.002	0.05	0.037	0.446	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
